datetime,Global_active_power_standardized
2006-12-21 08:00:00,0.5285804874960361
2006-12-21 09:00:00,1.6610195839081705
2006-12-21 10:00:00,0.7574313597591604
2006-12-21 11:00:00,-0.6321108827231744
2006-12-21 12:00:00,-0.3032216161352578
2006-12-21 13:00:00,0.6685746041442926
2006-12-21 14:00:00,-0.07425892748503415
2006-12-21 15:00:00,-0.8754233410511345
2006-12-21 16:00:00,0.3016304938135992
2006-12-21 17:00:00,0.7405843574362072
2006-12-21 18:00:00,1.5128628710016694
2006-12-21 19:00:00,1.2376081980923574
2006-12-21 20:00:00,1.5062284320337804
2006-12-21 21:00:00,-0.12081181664735383
2006-12-21 22:00:00,-0.9057628540840634
2006-12-21 23:00:00,-0.9167581321488226
2006-12-22 00:00:00,-0.9206717056972964
2006-12-22 01:00:00,-0.9150063420842678
2006-12-22 02:00:00,-0.9198889909876015
2006-12-22 03:00:00,-0.9129191028584152
2006-12-22 04:00:00,-0.9236534760199429
2006-12-22 05:00:00,-0.3169750317484649
2006-12-22 06:00:00,-0.6828382503371991
2006-12-22 07:00:00,0.7076730674999956
2006-12-22 08:00:00,1.8495420125574995
2006-12-22 09:00:00,0.9012272335687914
2006-12-22 10:00:00,0.2847462193616131
2006-12-22 11:00:00,0.18142787768190916
2006-12-22 12:00:00,0.15448012839099076
2006-12-22 13:00:00,-0.4678526100743814
2006-12-22 14:00:00,-0.3072097339417975
2006-12-22 15:00:00,0.4040170322674757
2006-12-22 16:00:00,0.5377121591091415
2006-12-22 17:00:00,0.4545207671073019
2006-12-22 18:00:00,1.7853221342334988
2006-12-22 19:00:00,3.18436876961927
2006-12-22 20:00:00,2.7347550770931996
2006-12-22 21:00:00,3.8670078128601695
2006-12-22 22:00:00,2.2080998938557497
2006-12-22 23:00:00,1.4859151217107502
2006-12-23 00:00:00,0.6797562428542172
2006-12-23 01:00:00,0.7072258019515987
2006-12-23 02:00:00,0.6825889246607314
2006-12-23 03:00:00,0.7617176545979649
2006-12-23 04:00:00,0.8959718633751267
2006-12-23 05:00:00,1.2733521698350836
2006-12-23 06:00:00,0.6251153016917188
2006-12-23 07:00:00,3.279636331427828
2006-12-23 08:00:00,3.4668915076900326
2006-12-23 09:00:00,2.4108602757957165
2006-12-23 10:00:00,2.10422247024055
2006-12-23 11:00:00,2.3131327534709754
2006-12-23 12:00:00,2.0557314303685104
2006-12-23 13:00:00,2.589654678767412
2006-12-23 14:00:00,2.9828756400664282
2006-12-23 15:00:00,3.308410415041368
2006-12-23 16:00:00,3.643859576339108
2006-12-23 17:00:00,4.877678863721225
2006-12-23 18:00:00,3.118658006133946
2006-12-23 19:00:00,3.385265545107583
2006-12-23 20:00:00,3.456343495173671
2006-12-23 21:00:00,2.457860430506433
2006-12-23 22:00:00,3.6201917744030996
2006-12-23 23:00:00,5.00060234527233
2006-12-24 00:00:00,3.284817157363427
2006-12-24 01:00:00,2.4436224772157957
2006-12-24 02:00:00,1.3560217520304592
2006-12-24 03:00:00,0.57748152078744
2006-12-24 04:00:00,0.5431911620770045
2006-12-24 05:00:00,0.605584706078384
2006-12-24 06:00:00,0.8999972533106996
2006-12-24 07:00:00,0.43171022413905585
2006-12-24 08:00:00,0.37733018787978884
2006-12-24 09:00:00,1.8285950760409078
2006-12-24 10:00:00,1.7723141612009539
2006-12-24 11:00:00,1.1210955227349428
2006-12-24 12:00:00,0.45809889149447786
2006-12-24 13:00:00,2.4036294827632987
2006-12-24 14:00:00,0.31445210620097924
2006-12-24 15:00:00,2.2436202328242776
2006-12-24 16:00:00,1.0251570626037896
2006-12-24 17:00:00,0.6666364534345722
2006-12-24 18:00:00,-0.6542505273688252
2006-12-24 19:00:00,-0.7114632454346063
2006-12-24 20:00:00,-0.6890254237566908
2006-12-24 21:00:00,-0.6779183293048323
2006-12-24 22:00:00,-0.6826891618210669
2006-12-24 23:00:00,-0.6753465524015497
2006-12-25 00:00:00,-0.10146758167918409
2006-12-25 01:00:00,0.13021597239045424
2006-12-25 02:00:00,-0.7293911394995188
2006-12-25 03:00:00,-0.5594675032376972
2006-12-25 04:00:00,-0.5721027549799121
2006-12-25 05:00:00,-0.525773498591791
2006-12-25 06:00:00,-0.9238771087941413
2006-12-25 07:00:00,-0.4623736071065184
2006-12-25 08:00:00,1.7004907685542043
2006-12-25 09:00:00,0.4507935542039938
2006-12-25 10:00:00,0.9228823405370119
2006-12-25 11:00:00,2.1852148066294377
2006-12-25 12:00:00,2.0376171756584323
2006-12-25 13:00:00,1.268693153705948
2006-12-25 14:00:00,0.775359253824073
2006-12-25 15:00:00,0.7268309418229999
2006-12-25 16:00:00,3.1113153967144296
2006-12-25 17:00:00,1.0974649929279687
2006-12-25 18:00:00,1.4902386886785877
2006-12-25 19:00:00,0.6029011127880018
2006-12-25 20:00:00,0.9916121464740155
2006-12-25 21:00:00,3.0710987694877336
2006-12-25 22:00:00,3.493764712722885
2006-12-25 23:00:00,1.6793947435214798
2006-12-26 00:00:00,1.491580485323779
2006-12-26 01:00:00,1.467390873581309
2006-12-26 02:00:00,1.4766716337105463
2006-12-26 03:00:00,1.5193109493243921
2006-12-26 04:00:00,2.1269584689507304
2006-12-26 05:00:00,1.4507302319035216
2006-12-26 06:00:00,1.4512520417099841
2006-12-26 07:00:00,2.2874895286962147
2006-12-26 08:00:00,1.4263542595158851
2006-12-26 09:00:00,2.7448185519321324
2006-12-26 10:00:00,3.300359635170222
2006-12-26 11:00:00,1.4348523049354283
2006-12-26 12:00:00,1.5367915778409078
2006-12-26 13:00:00,2.008768547786827
2006-12-26 14:00:00,3.0596189537455447
2006-12-26 15:00:00,1.7211768001675654
2006-12-26 16:00:00,2.63933842676851
2006-12-26 17:00:00,2.518129463152927
2006-12-26 18:00:00,2.411195724957014
2006-12-26 19:00:00,2.1733622695969173
2006-12-26 20:00:00,2.6709451921885643
2006-12-26 21:00:00,1.7533799196521478
2006-12-26 22:00:00,-0.2535005960051261
2006-12-26 23:00:00,-0.3601734292978072
2006-12-27 00:00:00,-0.6791110374338909
2006-12-27 01:00:00,-0.66737031678847
2006-12-27 02:00:00,-0.6829873388533315
2006-12-27 03:00:00,-0.7225330677574318
2006-12-27 04:00:00,-0.689099968014757
2006-12-27 05:00:00,-0.06013279058149609
2006-12-27 06:00:00,-0.6886899745953932
2006-12-27 07:00:00,1.072939932024201
2006-12-27 08:00:00,1.2013796886722012
2006-12-27 09:00:00,1.3850194684181973
2006-12-27 10:00:00,1.3716015019662877
2006-12-27 11:00:00,0.2519094736834676
2006-12-27 12:00:00,-0.013318996515944882
2006-12-27 13:00:00,-0.9237652924070421
2006-12-27 14:00:00,-0.9241380136973728
2006-12-27 15:00:00,-0.846574713179529
2006-12-27 16:00:00,-0.8872758780836547
2006-12-27 17:00:00,-0.6586486385947289
2006-12-27 18:00:00,0.8208312512444331
2006-12-27 19:00:00,0.7222837420809639
2006-12-27 20:00:00,1.4120044898381487
2006-12-27 21:00:00,0.26771285639349446
2006-12-27 22:00:00,-0.0076163607738832
2006-12-27 23:00:00,-0.8238759865983819
2006-12-28 00:00:00,-0.08025974025936046
2006-12-28 01:00:00,-0.9085955358905776
2006-12-28 02:00:00,-0.8656207711154339
2006-12-28 03:00:00,-0.8850395503416698
2006-12-28 04:00:00,-0.8724042985994549
2006-12-28 05:00:00,-0.8955502907289989
2006-12-28 06:00:00,-0.8920094384708561
2006-12-28 07:00:00,-0.05252927625874718
2006-12-28 08:00:00,1.6162184848104058
2006-12-28 09:00:00,0.2585439126513563
2006-12-28 10:00:00,-0.8545509487926085
2006-12-28 11:00:00,-0.9061355753743942
2006-12-28 12:00:00,-0.9161245059552602
2006-12-28 13:00:00,-0.4379603625898496
2006-12-28 14:00:00,0.8031269899537191
2006-12-28 15:00:00,0.5412157392382511
2006-12-28 16:00:00,0.524033287754
2006-12-28 17:00:00,1.5008239733239834
2006-12-28 18:00:00,1.6253501564235107
2006-12-28 19:00:00,1.9659428715278153
2006-12-28 20:00:00,1.1477450949935963
2006-12-28 21:00:00,4.4111808967431685
2006-12-28 22:00:00,2.3748553991497596
2006-12-28 23:00:00,1.1640330153810532
2006-12-29 00:00:00,0.35671870052449445
2006-12-29 01:00:00,1.0106582044099206
2006-12-29 02:00:00,1.1867317419622008
2006-12-29 03:00:00,1.523336339259965
2006-12-29 04:00:00,1.5443205479055901
2006-12-29 05:00:00,1.4489038975808999
2006-12-29 06:00:00,1.507942949969302
2006-12-29 07:00:00,3.0732232808426194
2006-12-29 08:00:00,2.9122076834197044
2006-12-29 09:00:00,2.621634165477796
2006-12-29 10:00:00,1.489642334614059
2006-12-29 11:00:00,0.33416906245947975
2006-12-29 12:00:00,0.520417891237791
2006-12-29 13:00:00,0.6921678618222337
2006-12-29 14:00:00,0.36696853600859214
2006-12-29 15:00:00,-0.5168281876238514
2006-12-29 16:00:00,-0.8637198925347468
2006-12-29 17:00:00,-0.2212974765205432
2006-12-29 18:00:00,0.897127299375152
2006-12-29 19:00:00,0.7838572992436158
2006-12-29 20:00:00,2.6629316844464515
2006-12-29 21:00:00,3.604313847435007
2006-12-29 22:00:00,2.8800791081931876
2006-12-29 23:00:00,0.08314127342167148
2006-12-30 00:00:00,-0.8896240222127388
2006-12-30 01:00:00,-0.8665898464702941
2006-12-30 02:00:00,-0.9066946573098905
2006-12-30 03:00:00,-0.8772496753737555
2006-12-30 04:00:00,-0.8826541340835525
2006-12-30 05:00:00,-0.9084837195034784
2006-12-30 06:00:00,-0.20523318890728484
2006-12-30 07:00:00,-0.9322633378265849
2006-12-30 08:00:00,0.47680950026908525
2006-12-30 09:00:00,2.3989704666341627
2006-12-30 10:00:00,4.065891893380695
2006-12-30 11:00:00,3.1258887991663635
2006-12-30 12:00:00,2.2975902756641795
2006-12-30 13:00:00,1.3447655690624685
2006-12-30 14:00:00,0.7822918698242263
2006-12-30 15:00:00,1.5198327591308556
2006-12-30 16:00:00,3.2038248209745395
2006-12-30 17:00:00,1.6670203966824968
2006-12-30 18:00:00,3.099984669488372
2006-12-30 19:00:00,2.977359364969532
2006-12-30 20:00:00,2.220399696436667
2006-12-30 21:00:00,1.059671054088423
2006-12-30 22:00:00,-0.3814930871047302
2006-12-30 23:00:00,-0.42502693381537004
2006-12-31 00:00:00,-0.46300723330008076
2006-12-31 01:00:00,-0.41835522271844844
2006-12-31 02:00:00,-0.41190714439572507
2006-12-31 03:00:00,-0.3485817971685187
2006-12-31 04:00:00,0.20960560723091937
2006-12-31 05:00:00,-0.04421759148437004
2006-12-31 06:00:00,1.5777909197772981
2006-12-31 07:00:00,2.5429154289599265
2006-12-31 08:00:00,3.3480679603325667
2006-12-31 09:00:00,1.8258369384924595
2006-12-31 10:00:00,2.0402262246907474
2006-12-31 11:00:00,2.537324609604964
2006-12-31 12:00:00,3.089101207810712
2006-12-31 13:00:00,2.809112974514199
2006-12-31 14:00:00,2.2262514206948607
2006-12-31 15:00:00,1.5631429730672968
2006-12-31 16:00:00,1.9542021508823946
2006-12-31 17:00:00,1.8561019072673224
2006-12-31 18:00:00,1.4761498239040827
2006-12-31 19:00:00,1.502762124033704
2006-12-31 20:00:00,1.492325927904441
2006-12-31 21:00:00,1.5132355922919996
2006-12-31 22:00:00,1.7283330489419169
2006-12-31 23:00:00,2.2521182782438194
2007-01-01 00:00:00,1.6328791264881934
2007-01-01 01:00:00,1.6024277970681655
2007-01-01 02:00:00,1.6683249211986544
2007-01-01 03:00:00,1.6228529237782943
2007-01-01 04:00:00,1.5491286525508579
2007-01-01 05:00:00,1.5496877344863544
2007-01-01 06:00:00,1.5268399193890754
2007-01-01 07:00:00,1.5172237100985397
2007-01-01 08:00:00,1.5111110809371138
2007-01-01 09:00:00,2.2987457116642056
2007-01-01 10:00:00,1.7571071325554561
2007-01-01 11:00:00,1.661243216682369
2007-01-01 12:00:00,1.7058206830059353
2007-01-01 13:00:00,1.1987706396398858
2007-01-01 14:00:00,0.22820439961842728
2007-01-01 15:00:00,0.915614275375561
2007-01-01 16:00:00,0.3352126820724062
2007-01-01 17:00:00,0.6057710667235494
2007-01-01 18:00:00,0.41549684800966497
2007-01-01 19:00:00,-0.4003155122664366
2007-01-01 20:00:00,-0.7581279509840251
2007-01-01 21:00:00,-0.7339383392415548
2007-01-01 22:00:00,-0.7229803333058287
2007-01-01 23:00:00,-0.7160104451766424
2007-01-02 00:00:00,-0.719961290854149
2007-01-02 01:00:00,-0.7308074804027758
2007-01-02 02:00:00,-0.7365846604029036
2007-01-02 03:00:00,-0.7001325182085494
2007-01-02 04:00:00,-0.05629376129108856
2007-01-02 05:00:00,-0.42457966826697313
2007-01-02 06:00:00,-0.7193649367896195
2007-01-02 07:00:00,-0.7578297739517603
2007-01-02 08:00:00,-0.7110532520152425
2007-01-02 09:00:00,-0.7521644103387319
2007-01-02 10:00:00,-0.7205576449186784
2007-01-02 11:00:00,-0.7352428637577125
2007-01-02 12:00:00,-0.7428463780804615
2007-01-02 13:00:00,-0.7059096982086771
2007-01-02 14:00:00,-0.7289066018220887
2007-01-02 15:00:00,0.3888845478800443
2007-01-02 16:00:00,0.4123287170418528
2007-01-02 17:00:00,1.1694747462198836
2007-01-02 18:00:00,0.9859467828609869
2007-01-02 19:00:00,0.4785612903336399
2007-01-02 20:00:00,1.6584850791339207
2007-01-02 21:00:00,0.258432096264257
2007-01-02 22:00:00,-0.6284954862069655
2007-01-02 23:00:00,-0.3873448113629241
2007-01-03 00:00:00,0.03927197754973392
2007-01-03 01:00:00,-0.21201671639130568
2007-01-03 02:00:00,-0.878293294986682
2007-01-03 03:00:00,-0.8464628967924297
2007-01-03 04:00:00,-0.8850022782126367
2007-01-03 05:00:00,-0.15506490322875624
2007-01-03 06:00:00,-0.8453074607924042
2007-01-03 07:00:00,-0.8817968751157915
2007-01-03 08:00:00,-0.8617817418250265
2007-01-03 09:00:00,-0.5454531827212585
2007-01-03 10:00:00,-0.24161078684357298
2007-01-03 11:00:00,-0.1273717113571763
2007-01-03 12:00:00,0.3437852717500149
2007-01-03 13:00:00,0.3685712375570145
2007-01-03 14:00:00,6.169780693161791e-05
2007-01-03 15:00:00,-0.8814614259544938
2007-01-03 16:00:00,-0.8080353317593222
2007-01-03 17:00:00,-0.9003211232452334
2007-01-03 18:00:00,-0.81526612479174
2007-01-03 19:00:00,-0.895997556277396
2007-01-03 20:00:00,-0.85432731601841
2007-01-03 21:00:00,0.02809033883980927
2007-01-03 22:00:00,-0.15238130993837437
2007-01-03 23:00:00,0.6466213201438074
2007-01-04 00:00:00,2.5547306938634136
2007-01-04 01:00:00,2.019875642238685
2007-01-04 02:00:00,1.450282966355124
2007-01-04 03:00:00,1.4219934204190152
2007-01-04 04:00:00,1.4309387313869544
2007-01-04 05:00:00,1.403170995257308
2007-01-04 06:00:00,1.4183034796447396
2007-01-04 07:00:00,1.3819631538374848
2007-01-04 08:00:00,1.4686953980974666
2007-01-04 09:00:00,1.763070673200749
2007-01-04 10:00:00,0.9031653842785117
2007-01-04 11:00:00,1.024262531506995
2007-01-04 12:00:00,3.327941010654703
2007-01-04 13:00:00,2.7448185519321324
2007-01-04 14:00:00,1.0319405900878102
2007-01-04 15:00:00,-0.23594542323054438
2007-01-04 16:00:00,2.4593885877967896
2007-01-04 17:00:00,1.8460757045574236
2007-01-04 18:00:00,1.6942290508766469
2007-01-04 19:00:00,1.97216731707634
2007-01-04 20:00:00,0.4564589178170224
2007-01-04 21:00:00,-0.6837700535630262
2007-01-04 22:00:00,-0.749890810467714
2007-01-04 23:00:00,-0.6207801554971175
2007-01-05 00:00:00,0.981436855247984
2007-01-05 01:00:00,1.449723884419628
2007-01-05 02:00:00,1.4585573790004684
2007-01-05 03:00:00,1.4820015481622772
2007-01-05 04:00:00,1.4611291559037511
2007-01-05 05:00:00,1.4726835159040068
2007-01-05 06:00:00,1.4284414987417384
2007-01-05 07:00:00,1.4102526997735942
2007-01-05 08:00:00,1.3715642298372543
2007-01-05 09:00:00,1.4244161088061649
2007-01-05 10:00:00,1.750733598490799
2007-01-05 11:00:00,-0.8212669375660662
2007-01-05 12:00:00,-0.8228696391144887
2007-01-05 13:00:00,-0.8369957760180269
2007-01-05 14:00:00,-0.7972264143397283
2007-01-05 15:00:00,-0.6848509453049856
2007-01-05 16:00:00,-0.283802836909022
2007-01-05 17:00:00,1.2863601428676286
2007-01-05 18:00:00,1.4639991098392984
2007-01-05 19:00:00,1.0606774015723166
2007-01-05 20:00:00,2.108173315918057
2007-01-05 21:00:00,1.7712705415880272
2007-01-05 22:00:00,1.4473384681615107
2007-01-05 23:00:00,0.7251536960165111
2007-01-06 00:00:00,0.4503462886555969
2007-01-06 01:00:00,-0.7344601490480179
2007-01-06 02:00:00,-0.8464256246633968
2007-01-06 03:00:00,-0.8693107118897091
2007-01-06 04:00:00,-0.879709635889939
2007-01-06 05:00:00,-0.844263841179478
2007-01-06 06:00:00,-0.8851140945997359
2007-01-06 07:00:00,-0.8423256904697577
2007-01-06 08:00:00,-0.8888413075030441
2007-01-06 09:00:00,-0.5223817348497807
2007-01-06 10:00:00,0.48668661446285194
2007-01-06 11:00:00,1.6793574713924468
2007-01-06 12:00:00,3.2567885163305488
2007-01-06 13:00:00,0.8946673388589689
2007-01-06 14:00:00,0.6812471280155405
2007-01-06 15:00:00,0.06528792361482536
2007-01-06 16:00:00,-0.23374636761759265
2007-01-06 17:00:00,-0.213954867101026
2007-01-06 18:00:00,-0.262520451231132
2007-01-06 19:00:00,0.831602896534994
2007-01-06 20:00:00,-0.08406149742073467
2007-01-06 21:00:00,-0.08696872348531524
2007-01-06 22:00:00,-0.6470197343364074
2007-01-06 23:00:00,-0.6541759831107591
2007-01-07 00:00:00,-0.20922130671382458
2007-01-07 01:00:00,-0.8876858715030186
2007-01-07 02:00:00,-0.8251059668564736
2007-01-07 03:00:00,-0.8851886388578021
2007-01-07 04:00:00,-0.8212296654370331
2007-01-07 05:00:00,-0.9000602183420019
2007-01-07 06:00:00,-0.8408720774374674
2007-01-07 07:00:00,-0.8694598004058415
2007-01-07 08:00:00,-0.872478842857521
2007-01-07 09:00:00,-0.7991645650494484
2007-01-07 10:00:00,-0.054653787613633126
2007-01-07 11:00:00,-0.024463363096836454
2007-01-07 12:00:00,-0.602404995883808
2007-01-07 13:00:00,2.506500558894605
2007-01-07 14:00:00,1.613273986616792
2007-01-07 15:00:00,2.997188137615132
2007-01-07 16:00:00,1.3311239698363604
2007-01-07 17:00:00,1.4697390177103928
2007-01-07 18:00:00,4.608201370812041
2007-01-07 19:00:00,2.0419407426262697
2007-01-07 20:00:00,2.7203680352864312
2007-01-07 21:00:00,4.07912349918744
2007-01-07 22:00:00,1.1613121499616381
2007-01-07 23:00:00,0.4176959036226168
2007-01-08 00:00:00,0.3020777593619961
2007-01-08 01:00:00,0.29111975342626994
2007-01-08 02:00:00,0.3293236856851791
2007-01-08 03:00:00,0.29808964155545625
2007-01-08 04:00:00,0.31933475510431325
2007-01-08 05:00:00,0.015902352645991515
2007-01-08 06:00:00,-0.6956971348536126
2007-01-08 07:00:00,-0.08685690709821602
2007-01-08 08:00:00,1.1731646869941585
2007-01-08 09:00:00,0.6421859367888706
2007-01-08 10:00:00,0.23070163226364376
2007-01-08 11:00:00,0.09480744980902638
2007-01-08 12:00:00,-0.8513455456957635
2007-01-08 13:00:00,-0.4999439131718652
2007-01-08 14:00:00,0.8504625938257334
2007-01-08 15:00:00,0.8887037982136757
2007-01-08 16:00:00,1.1540813569292205
2007-01-08 17:00:00,0.9032399285365776
2007-01-08 18:00:00,2.032436349722834
2007-01-08 19:00:00,1.9050774848167922
2007-01-08 20:00:00,2.610601615284004
2007-01-08 21:00:00,1.5847980800355173
2007-01-08 22:00:00,-0.1345652322605611
2007-01-08 23:00:00,-0.8470965229859921
2007-01-09 00:00:00,-0.9174290304714181
2007-01-09 01:00:00,-0.8704661478897345
2007-01-09 02:00:00,-0.8977866184709838
2007-01-09 03:00:00,-0.6939826169180907
2007-01-09 04:00:00,-0.47981696349400094
2007-01-09 05:00:00,-0.9122109324067866
2007-01-09 06:00:00,0.03707292193678207
2007-01-09 07:00:00,1.44987297293576
2007-01-09 08:00:00,1.1688038478972875
2007-01-09 09:00:00,0.8699931894390686
2007-01-09 10:00:00,0.2895170518778476
2007-01-09 11:00:00,-0.1739618726485288
2007-01-09 12:00:00,-0.9094900669873717
2007-01-09 13:00:00,-0.8819459636319238
2007-01-09 14:00:00,-0.9209698827295609
2007-01-09 15:00:00,-0.5875706885286414
2007-01-09 16:00:00,0.4260448605260273
2007-01-09 17:00:00,1.136004374348176
2007-01-09 18:00:00,1.4343304951289646
2007-01-09 19:00:00,1.33861566777201
2007-01-09 20:00:00,2.370830009214186
2007-01-09 21:00:00,2.4623703581194367
2007-01-09 22:00:00,0.22470081948931744
2007-01-09 23:00:00,0.6097591845300893
2007-01-10 00:00:00,-0.6400498462072208
2007-01-10 01:00:00,-0.4879795597522458
2007-01-10 02:00:00,-0.8385612054374163
2007-01-10 03:00:00,-0.9179508402778813
2007-01-10 04:00:00,-0.8312558681469322
2007-01-10 05:00:00,-0.9195162696972706
2007-01-10 06:00:00,-0.21548302439138242
2007-01-10 07:00:00,1.4229624957738751
2007-01-10 08:00:00,2.105079729208311
2007-01-10 09:00:00,1.0118509125389792
2007-01-10 10:00:00,0.3765847452991273
2007-01-10 11:00:00,3.2208209118136253
2007-01-10 12:00:00,0.38068467949276635
2007-01-10 13:00:00,-0.5999450353676246
2007-01-10 14:00:00,0.6765881118864053
2007-01-10 15:00:00,0.22466354736028463
2007-01-10 16:00:00,-0.4548446370418358
2007-01-10 17:00:00,0.8208312512444331
2007-01-10 18:00:00,2.5428036125728277
2007-01-10 19:00:00,2.348056738374973
2007-01-10 20:00:00,2.0614713382396053
2007-01-10 21:00:00,0.6758053971767106
2007-01-10 22:00:00,-0.26658311329573786
2007-01-10 23:00:00,-0.798568210984919
2007-01-11 00:00:00,-0.8428847724052538
2007-01-11 01:00:00,-0.9344623934395367
2007-01-11 02:00:00,-0.8740070001478775
2007-01-11 03:00:00,-0.22155838142377476
2007-01-11 04:00:00,-0.9166835878907565
2007-01-11 05:00:00,-0.8863813469868607
2007-01-11 06:00:00,-0.3957683125244006
2007-01-11 07:00:00,1.8023182250725844
2007-01-11 08:00:00,1.5821517588741685
2007-01-11 09:00:00,0.3129612210396561
2007-01-11 10:00:00,0.3124394112331928
2007-01-11 11:00:00,0.06879150374393495
2007-01-11 12:00:00,-0.8833250324061479
2007-01-11 13:00:00,-0.7772485531779962
2007-01-11 14:00:00,-0.8532836964054837
2007-01-11 15:00:00,-0.6135120903356664
2007-01-11 16:00:00,1.7028389126832886
2007-01-11 17:00:00,2.4017286041826122
2007-01-11 18:00:00,3.1071781903917572
2007-01-11 19:00:00,4.130372676607928
2007-01-11 20:00:00,2.9250665679361174
2007-01-11 21:00:00,2.001575026883442
