date,Global_active_power,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,dayofweek,month,is_weekend,tda_available_date,tda_window_end_date,tda_H0_n_points,tda_H0_lifetime_max,tda_H0_lifetime_sum,tda_H0_lifetime_mean,tda_H0_lifetime_median,tda_H0_lifetime_std,tda_H0_lifetime_q25,tda_H0_lifetime_q75,tda_H0_n_long_lifetime,tda_H0_persistence_entropy,tda_H1_n_points,tda_H1_lifetime_max,tda_H1_lifetime_sum,tda_H1_lifetime_mean,tda_H1_lifetime_median,tda_H1_lifetime_std,tda_H1_lifetime_q25,tda_H1_lifetime_q75,tda_H1_n_long_lifetime,tda_H1_persistence_entropy,tda_H1_lifetime_top1,tda_H1_lifetime_top2,tda_H1_lifetime_top3,tda_H1_lifetime_top4,tda_H1_lifetime_top5,tda_H1_max_to_sum_ratio,tda_H1_top2_to_top1_ratio,tda_H1_top1_minus_top2,tda_window_size,tda_point_cloud_n_points,tda_embedding_dim,tda_delay,tda_stride
2007-06-24,0.49628888888888884,0.33164305555555557,0.3932597222222222,0.5603791666666667,1.3521458333333334,0.9311194444444444,0.6343440051217522,0.344460944957462,0.7262967049418284,0.32070161960300364,6,6,1,2007-06-21,2007-06-20,149.0,8.152966499328613,808.7856810092926,5.428091818854313,5.6543684005737305,1.4857858823847716,3.8258612155914307,6.746674537658691,15.0,4.9657534910617835,115.0,0.8720188140869141,31.680222511291504,0.2754801957503609,0.24569082260131836,0.18577813463801068,0.13453054428100586,0.38899779319763184,12.0,4.503585769394398,0.8720188140869141,0.8394174575805664,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.027525653071916022,0.9626139299064501,0.032601356506347656,180.0,150.0,30.0,1.0,1.0
2007-06-25,0.7445847222222223,0.49628888888888884,0.33164305555555557,0.3932597222222222,0.47116250000000004,0.5518430555555556,0.5120787273439743,0.1360748685403027,0.6952373795450031,0.32039513725764285,0,6,0,2007-06-21,2007-06-20,149.0,8.152966499328613,808.7856810092926,5.428091818854313,5.6543684005737305,1.4857858823847716,3.8258612155914307,6.746674537658691,15.0,4.9657534910617835,115.0,0.8720188140869141,31.680222511291504,0.2754801957503609,0.24569082260131836,0.18577813463801068,0.13453054428100586,0.38899779319763184,12.0,4.503585769394398,0.8720188140869141,0.8394174575805664,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.027525653071916022,0.9626139299064501,0.032601356506347656,180.0,150.0,30.0,1.0,1.0
2007-06-26,0.6561861111111111,0.7445847222222223,0.49628888888888884,0.33164305555555557,0.5857858136300418,0.6380319444444444,0.5511390448042917,0.15958443965662789,0.7090046414497648,0.31789079822993177,1,6,0,2007-06-21,2007-06-20,149.0,8.152966499328613,808.7856810092926,5.428091818854313,5.6543684005737305,1.4857858823847716,3.8258612155914307,6.746674537658691,15.0,4.9657534910617835,115.0,0.8720188140869141,31.680222511291504,0.2754801957503609,0.24569082260131836,0.18577813463801068,0.13453054428100586,0.38899779319763184,12.0,4.503585769394398,0.8720188140869141,0.8394174575805664,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.027525653071916022,0.9626139299064501,0.032601356506347656,180.0,150.0,30.0,1.0,1.0
2007-06-27,1.0283513888888889,0.6561861111111111,0.7445847222222223,0.49628888888888884,0.7460319444444445,0.643938888888889,0.5611962301587302,0.16428106960934835,0.7103013676402411,0.3176159276225545,2,6,0,2007-06-21,2007-06-20,149.0,8.152966499328613,808.7856810092926,5.428091818854313,5.6543684005737305,1.4857858823847716,3.8258612155914307,6.746674537658691,15.0,4.9657534910617835,115.0,0.8720188140869141,31.680222511291504,0.2754801957503609,0.24569082260131836,0.18577813463801068,0.13453054428100586,0.38899779319763184,12.0,4.503585769394398,0.8720188140869141,0.8394174575805664,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.027525653071916022,0.9626139299064501,0.032601356506347656,180.0,150.0,30.0,1.0,1.0
2007-06-28,0.8996097222222222,1.0283513888888889,0.6561861111111111,0.7445847222222223,0.5603791666666667,0.8743638888888889,0.6015275793650794,0.2361542560640567,0.7377594033545269,0.3278877660361368,3,6,0,2007-06-28,2007-06-27,149.0,7.911849021911621,790.8286836147308,5.307575057816986,5.139360427856445,1.4663324949212833,3.8058581352233887,6.644308567047119,15.0,4.965510481721812,111.0,0.8720188140869141,30.352890968322754,0.27344946818308785,0.24445009231567383,0.1894559993936737,0.11803770065307617,0.3950529098510742,12.0,4.454369789617175,0.8720188140869141,0.821436882019043,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.028729349536984163,0.9419944486853358,0.050581932067871094,180.0,150.0,30.0,1.0,1.0
2007-06-29,0.906322446143155,0.8996097222222222,1.0283513888888889,0.6561861111111111,0.3932597222222222,0.687225,0.6499890873015873,0.2599144550633776,0.7395626771640506,0.32876508419440514,4,6,0,2007-06-28,2007-06-27,149.0,7.911849021911621,790.8286836147308,5.307575057816986,5.139360427856445,1.4663324949212833,3.8058581352233887,6.644308567047119,15.0,4.965510481721812,111.0,0.8720188140869141,30.352890968322754,0.27344946818308785,0.24445009231567383,0.1894559993936737,0.11803770065307617,0.3950529098510742,12.0,4.454369789617175,0.8720188140869141,0.821436882019043,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.028729349536984163,0.9419944486853358,0.050581932067871094,180.0,150.0,30.0,1.0,1.0
2007-06-30,0.9273013888888889,0.906322446143155,0.8996097222222222,1.0283513888888889,0.33164305555555557,1.4012236111111112,0.723283762147435,0.2474958592720941,0.7552124947457045,0.3312871170083199,5,6,1,2007-06-28,2007-06-27,149.0,7.911849021911621,790.8286836147308,5.307575057816986,5.139360427856445,1.4663324949212833,3.8058581352233887,6.644308567047119,15.0,4.965510481721812,111.0,0.8720188140869141,30.352890968322754,0.27344946818308785,0.24445009231567383,0.1894559993936737,0.11803770065307617,0.3950529098510742,12.0,4.454369789617175,0.8720188140869141,0.821436882019043,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.028729349536984163,0.9419944486853358,0.050581932067871094,180.0,150.0,30.0,1.0,1.0
2007-07-01,0.7129611111111112,0.9273013888888889,0.906322446143155,0.8996097222222222,0.49628888888888884,1.3521458333333334,0.8083778097664825,0.18487787524069096,0.7213609074441173,0.2805223433009766,6,7,1,2007-06-28,2007-06-27,149.0,7.911849021911621,790.8286836147308,5.307575057816986,5.139360427856445,1.4663324949212833,3.8058581352233887,6.644308567047119,15.0,4.965510481721812,111.0,0.8720188140869141,30.352890968322754,0.27344946818308785,0.24445009231567383,0.1894559993936737,0.11803770065307617,0.3950529098510742,12.0,4.454369789617175,0.8720188140869141,0.821436882019043,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.028729349536984163,0.9419944486853358,0.050581932067871094,180.0,150.0,30.0,1.0,1.0
2007-07-02,0.67155,0.7129611111111112,0.9273013888888889,0.906322446143155,0.7445847222222223,0.47116250000000004,0.8393309843696571,0.1354481027569369,0.6757048558568158,0.21411795623722882,0,7,0,2007-06-28,2007-06-27,149.0,7.911849021911621,790.8286836147308,5.307575057816986,5.139360427856445,1.4663324949212833,3.8058581352233887,6.644308567047119,15.0,4.965510481721812,111.0,0.8720188140869141,30.352890968322754,0.27344946818308785,0.24445009231567383,0.1894559993936737,0.11803770065307617,0.3950529098510742,12.0,4.454369789617175,0.8720188140869141,0.821436882019043,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.028729349536984163,0.9419944486853358,0.050581932067871094,180.0,150.0,30.0,1.0,1.0
2007-07-03,0.73605,0.67155,0.7129611111111112,0.9273013888888889,0.6561861111111111,0.5857858136300418,0.8288974526236254,0.14633792267385481,0.6900182487139587,0.20593425983481606,1,7,0,2007-06-28,2007-06-27,149.0,7.911849021911621,790.8286836147308,5.307575057816986,5.139360427856445,1.4663324949212833,3.8058581352233887,6.644308567047119,15.0,4.965510481721812,111.0,0.8720188140869141,30.352890968322754,0.27344946818308785,0.24445009231567383,0.1894559993936737,0.11803770065307617,0.3950529098510742,12.0,4.454369789617175,0.8720188140869141,0.821436882019043,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.028729349536984163,0.9419944486853358,0.050581932067871094,180.0,150.0,30.0,1.0,1.0
2007-07-04,0.6968125,0.73605,0.67155,0.7129611111111112,1.0283513888888889,0.7460319444444445,0.8403065796077522,0.13314715568176153,0.7007514048832412,0.2039905096740936,2,7,0,2007-06-28,2007-06-27,149.0,7.911849021911621,790.8286836147308,5.307575057816986,5.139360427856445,1.4663324949212833,3.8058581352233887,6.644308567047119,15.0,4.965510481721812,111.0,0.8720188140869141,30.352890968322754,0.27344946818308785,0.24445009231567383,0.1894559993936737,0.11803770065307617,0.3950529098510742,12.0,4.454369789617175,0.8720188140869141,0.821436882019043,0.7114219665527344,0.6496686935424805,0.6190123558044434,0.028729349536984163,0.9419944486853358,0.050581932067871094,180.0,150.0,30.0,1.0,1.0
2007-07-05,0.7342291666666666,0.6968125,0.73605,0.67155,0.8996097222222222,0.5603791666666667,0.7929438811950539,0.11246933995185063,0.6972357302800666,0.20357380302979217,3,7,0,2007-07-05,2007-07-04,149.0,7.911849021911621,783.3980028629303,5.257704717200874,4.893157958984375,1.4830370589730273,3.8058581352233887,6.6509857177734375,15.0,4.964309963064643,121.0,0.821436882019043,27.810226440429688,0.22983658215231148,0.19187211990356445,0.16523139639034617,0.10851812362670898,0.3278379440307617,13.0,4.527805054313681,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5551533699035645,0.5416030883789062,0.02953722378990997,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-06,0.7427250000000001,0.7342291666666666,0.6968125,0.73605,0.906322446143155,0.3932597222222222,0.7693180875442601,0.1033268953015435,0.7096535874229238,0.19985182270632007,4,7,0,2007-07-05,2007-07-04,149.0,7.911849021911621,783.3980028629303,5.257704717200874,4.893157958984375,1.4830370589730273,3.8058581352233887,6.6509857177734375,15.0,4.964309963064643,121.0,0.821436882019043,27.810226440429688,0.22983658215231148,0.19187211990356445,0.16523139639034617,0.10851812362670898,0.3278379440307617,13.0,4.527805054313681,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5551533699035645,0.5416030883789062,0.02953722378990997,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-07,0.943198611111111,0.7427250000000001,0.7342291666666666,0.6968125,0.9273013888888889,0.33164305555555557,0.7459470238095237,0.08383737774736533,0.7346153929784794,0.17791422297716641,5,7,1,2007-07-05,2007-07-04,149.0,7.911849021911621,783.3980028629303,5.257704717200874,4.893157958984375,1.4830370589730273,3.8058581352233887,6.6509857177734375,15.0,4.964309963064643,121.0,0.821436882019043,27.810226440429688,0.22983658215231148,0.19187211990356445,0.16523139639034617,0.10851812362670898,0.3278379440307617,13.0,4.527805054313681,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5551533699035645,0.5416030883789062,0.02953722378990997,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-08,0.7563055555555555,0.943198611111111,0.7427250000000001,0.7342291666666666,0.7129611111111112,0.49628888888888884,0.7482180555555555,0.08958693664874945,0.778297932661019,0.14301723239989508,6,7,1,2007-07-05,2007-07-04,149.0,7.911849021911621,783.3980028629303,5.257704717200874,4.893157958984375,1.4830370589730273,3.8058581352233887,6.6509857177734375,15.0,4.964309963064643,121.0,0.821436882019043,27.810226440429688,0.22983658215231148,0.19187211990356445,0.16523139639034617,0.10851812362670898,0.3278379440307617,13.0,4.527805054313681,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5551533699035645,0.5416030883789062,0.02953722378990997,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-09,0.8195541666666666,0.7563055555555555,0.943198611111111,0.7427250000000001,0.67155,0.7445847222222223,0.754410119047619,0.08823158852446741,0.7968705517086381,0.11833019229410519,0,7,0,2007-07-05,2007-07-04,149.0,7.911849021911621,783.3980028629303,5.257704717200874,4.893157958984375,1.4830370589730273,3.8058581352233887,6.6509857177734375,15.0,4.964309963064643,121.0,0.821436882019043,27.810226440429688,0.22983658215231148,0.19187211990356445,0.16523139639034617,0.10851812362670898,0.3278379440307617,13.0,4.527805054313681,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5551533699035645,0.5416030883789062,0.02953722378990997,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-10,0.6307805555555556,0.8195541666666666,0.7563055555555555,0.943198611111111,0.73605,0.6561861111111111,0.7755535714285714,0.08262113111750327,0.8022255120260985,0.11747527639437041,1,7,0,2007-07-05,2007-07-04,149.0,7.911849021911621,783.3980028629303,5.257704717200874,4.893157958984375,1.4830370589730273,3.8058581352233887,6.6509857177734375,15.0,4.964309963064643,121.0,0.821436882019043,27.810226440429688,0.22983658215231148,0.19187211990356445,0.16523139639034617,0.10851812362670898,0.3278379440307617,13.0,4.527805054313681,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5551533699035645,0.5416030883789062,0.02953722378990997,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-11,0.5016333333333333,0.6307805555555556,0.8195541666666666,0.7563055555555555,0.6968125,1.0283513888888889,0.7605150793650793,0.09897230934910019,0.8004108294864158,0.12007225093912245,2,7,0,2007-07-05,2007-07-04,149.0,7.911849021911621,783.3980028629303,5.257704717200874,4.893157958984375,1.4830370589730273,3.8058581352233887,6.6509857177734375,15.0,4.964309963064643,121.0,0.821436882019043,27.810226440429688,0.22983658215231148,0.19187211990356445,0.16523139639034617,0.10851812362670898,0.3278379440307617,13.0,4.527805054313681,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5551533699035645,0.5416030883789062,0.02953722378990997,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-12,0.7427652777777779,0.5016333333333333,0.6307805555555556,0.8195541666666666,0.7342291666666666,0.8996097222222222,0.7326323412698412,0.13921968151823397,0.7627881112324475,0.12555109881453624,3,7,0,2007-07-12,2007-07-11,149.0,7.911849021911621,777.1383337974548,5.21569351541916,4.5162835121154785,1.5155333395756454,3.793484926223755,6.67159366607666,15.0,4.9620853315808215,130.0,0.821436882019043,31.005151748657227,0.2385011672973633,0.23183584213256836,0.1666771038453463,0.10081779956817627,0.3596968650817871,13.0,4.6048218252122215,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5662732124328613,0.5551533699035645,0.0264935610919762,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-13,0.5516541666666667,0.7427652777777779,0.5016333333333333,0.6307805555555556,0.7427250000000001,0.906322446143155,0.7338517857142858,0.13927337360379008,0.751584936629273,0.11924235963430944,4,7,0,2007-07-12,2007-07-11,149.0,7.911849021911621,777.1383337974548,5.21569351541916,4.5162835121154785,1.5155333395756454,3.793484926223755,6.67159366607666,15.0,4.9620853315808215,130.0,0.821436882019043,31.005151748657227,0.2385011672973633,0.23183584213256836,0.1666771038453463,0.10081779956817627,0.3596968650817871,13.0,4.6048218252122215,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5662732124328613,0.5551533699035645,0.0264935610919762,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-14,0.8945625,0.5516541666666667,0.7427652777777779,0.5016333333333333,0.943198611111111,0.9273013888888889,0.7065559523809524,0.1550721533153831,0.7262514880952381,0.12149304178478804,5,7,1,2007-07-12,2007-07-11,149.0,7.911849021911621,777.1383337974548,5.21569351541916,4.5162835121154785,1.5155333395756454,3.793484926223755,6.67159366607666,15.0,4.9620853315808215,130.0,0.821436882019043,31.005151748657227,0.2385011672973633,0.23183584213256836,0.1666771038453463,0.10081779956817627,0.3596968650817871,13.0,4.6048218252122215,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5662732124328613,0.5551533699035645,0.0264935610919762,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-15,0.700018320610687,0.8945625,0.5516541666666667,0.7427652777777779,0.7563055555555555,0.7129611111111112,0.6996079365079364,0.1433486576776887,0.723912996031746,0.11757755022340888,6,7,1,2007-07-12,2007-07-11,149.0,7.911849021911621,777.1383337974548,5.21569351541916,4.5162835121154785,1.5155333395756454,3.793484926223755,6.67159366607666,15.0,4.9620853315808215,130.0,0.821436882019043,31.005151748657227,0.2385011672973633,0.23183584213256836,0.1666771038453463,0.10081779956817627,0.3596968650817871,13.0,4.6048218252122215,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5662732124328613,0.5551533699035645,0.0264935610919762,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-16,0.5928291666666666,0.700018320610687,0.8945625,0.5516541666666667,0.8195541666666666,0.67155,0.6915669029443839,0.14120078305497133,0.7229885109960014,0.1177210818414643,0,7,0,2007-07-12,2007-07-11,149.0,7.911849021911621,777.1383337974548,5.21569351541916,4.5162835121154785,1.5155333395756454,3.793484926223755,6.67159366607666,15.0,4.9620853315808215,130.0,0.821436882019043,31.005151748657227,0.2385011672973633,0.23183584213256836,0.1666771038453463,0.10081779956817627,0.3596968650817871,13.0,4.6048218252122215,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5662732124328613,0.5551533699035645,0.0264935610919762,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-17,0.49974444444444444,0.5928291666666666,0.700018320610687,0.8945625,0.6307805555555556,0.73605,0.659177617230098,0.13269696486015373,0.7173655943293348,0.12216325276701043,1,7,0,2007-07-12,2007-07-11,149.0,7.911849021911621,777.1383337974548,5.21569351541916,4.5162835121154785,1.5155333395756454,3.793484926223755,6.67159366607666,15.0,4.9620853315808215,130.0,0.821436882019043,31.005151748657227,0.2385011672973633,0.23183584213256836,0.1666771038453463,0.10081779956817627,0.3596968650817871,13.0,4.6048218252122215,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5662732124328613,0.5551533699035645,0.0264935610919762,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-18,0.5257513888888888,0.49974444444444444,0.5928291666666666,0.700018320610687,0.5016333333333333,0.6968125,0.6404581727856538,0.14595120598403924,0.7004866260753665,0.1350303236990496,2,7,0,2007-07-12,2007-07-11,149.0,7.911849021911621,777.1383337974548,5.21569351541916,4.5162835121154785,1.5155333395756454,3.793484926223755,6.67159366607666,15.0,4.9620853315808215,130.0,0.821436882019043,31.005151748657227,0.2385011672973633,0.23183584213256836,0.1666771038453463,0.10081779956817627,0.3596968650817871,13.0,4.6048218252122215,0.821436882019043,0.6496686935424805,0.6190123558044434,0.5662732124328613,0.5551533699035645,0.0264935610919762,0.7908930165707114,0.1717681884765625,180.0,150.0,30.0,1.0,1.0
2007-07-19,0.47075416666666664,0.5257513888888888,0.49974444444444444,0.5928291666666666,0.7427652777777779,0.7342291666666666,0.6439036092935903,0.14236850082505245,0.6882679752817157,0.14289862357862917,3,7,0,2007-07-19,2007-07-18,149.0,7.911849021911621,770.7259497642517,5.172657380968133,4.190843105316162,1.6015538132296994,3.675657033920288,6.791871070861816,15.0,4.956233778166931,135.0,0.821436882019043,31.52831268310547,0.23354305691189237,0.1973271369934082,0.17432428416119,0.08301377296447754,0.33826541900634766,14.0,4.616492746025324,0.821436882019043,0.7688322067260742,0.6474404335021973,0.6238284111022949,0.6190123558044434,0.02605394364980439,0.9359601736366285,0.05260467529296875,180.0,150.0,30.0,1.0,1.0
